id,name,description,uid,data,activity_classification_id,topic_id,created_at,updated_at,flags
41,Passage Proofreading: Oedipus and the Sphinx (Mythology),"Proofread a passage to ensure subjective, objective, and possessive pronouns are used correctly.",XKNzx_im2sL9VVr4lqPSAg,"""body""=>""--- \""In ancient Greek legends, there was a creature called the Sphinx. The Sphinx
  was a creature with the body of a lion, the head of a woman, the wings of an eagle,
  and the tail of a snake. She sat on a road leading to the city of Thebes, and {+she-(she
  / her)|138} would ask travelers to answer {+her-(she / her)|139} riddle. If anyone
  answered incorrectly, she would attack and eat him.\\r\\n\\r\\nThe people living in
  Thebes were very scared of the Sphinx. They wished that someone would defeat the
  Sphinx and save {+them.-(them. / him.)|139} “If only there was a man who could defeat
  the Sphinx,” the people cried, “we would make {+him-(him / them)|139} king of our
  city!”\\r\\n\\r\\nOne day, a wandering stranger came to Thebes. His name was Oedipus.
  He was a brave and fearless man who was also very clever. When he heard about the
  creature scaring the people, {+he-(I / he)|138} decided to visit the Sphinx and
  defeat her once and for all!\\r\\n\\r\\nWhen the Sphinx saw Oedipus walking towards
  her, {+she-(they / she)|138} shrieked, “Stop, human, and answer this riddle! No
  other riddle is as tricky as {+mine.-(mine. / me.)|140} What creature walks on four
  feet in the morning, on two feet in the afternoon, and on three feet in the evening?”\\r\\n\\r\\nAt
  first Oedipus did not know the answer, but then he yelled, “Man is the answer! {+He-(He
  / Him)|139} crawls on all fours when he is a baby, he walks on two feet when he
  is a man, and he uses a cane as his third foot when he is old.” When the Sphinx
  heard the right answer, {+she-(her / she)|138} screamed in anger and jumped off
  a cliff into the ocean below. Oedipus returned to Thebes and became the new King.\""
"", ""instructions""=>""--- Rewrite the following story by choosing the appropriate pronouns from the parentheses.<br><br>
  Remember to delete the parentheses before clicking the submit button.
...
""",1,32,2013-09-24 02:02:28.091318,2015-01-21 19:39:42.736539,{production}
33,Passage Proofreading: We Choose The Moon (History),Proofread a passage ensuring that the progressive tense is correct.,-gkCewdX_hawV-0lNahVzw,"""body""=>""--- \""In April of 1961, the Soviet Union successfully launched Yuri Gagarin into space,
  becoming the first nation to accomplish such a feat. Just one week after the successful
  mission was announced, John F. Kennedy sent a letter to his vice president, {+asking-(ask)|115}
  him to look into America's space program, and to write back what he believed NASA
  was capable of {+accomplishing-(accomplish)|116} if they had a few years to prepare.
  His vice president wrote back a week later, {+saying-(say)|116} America was capable
  of {+launching-(launch)|115} a man into space, {+landing-(land)|116} him on the
  moon, and then {+returning-(return)|116} him safely to Earth. President Kennedy
  decided this was the course his country should be taking, and planning began to
  make America the first nation on earth to land a man on the moon.\\r\\n\\r\\nOn September
  12th, 1962, just a little over a year after President Kennedy asked Vice President
  Johnson what America could do to rival the Soviet space program, Kennedy gave a
  speech at Rice University in Texas. As Kennedy was {+delivering-(to deliver)|116}
  his speech, known as the \\\""We Choose the Moon\\\"" speech, he was {+detailing-(detail)|116}
  why he believed America should be the first to reach the moon. He also promised
  that America would land a man on the moon within the next ten years. When he finished
  his 18 minute speech, President Kennedy officially started the race to the moon.
  He knew the whole world would be {+watching-(to watch)|116} to see which country
  would end up {+being-(to be)|116} the first to reach the moon, and Kennedy intended
  to win.\""
"", ""instructions""=>""--- Rewrite the following story by replacing the infinitive forms of the verbs in
  parentheses with their past progressive forms.<br><br> Remember to delete the parentheses
  before clicking submit.
...
""",1,4,2013-09-23 22:38:21.909759,2014-09-29 17:17:22.655559,{production}
162,"Sentence Writing: I've, That's, It's","Write nine sentences using the contractions I've, that's, and it's.",LPU0D5pDWLvj0LwAuXhbPQ,"""rule_position""=>""---
- - '441'
  - '1'
- - '443'
  - '1'
- - '444'
  - '1'
- - '442'
  - '6'
""",2,20,2014-04-19 15:42:59.987946,2014-09-29 21:59:21.740693,{production}
164,"Sentence Writing: Haven't, Don't ",Write eight sentences using the contractions haven't and don't.,vNOX7X3rpHU7_KheZdgtzQ,"""rule_position""=>""---
- - '449'
  - '2'
- - '451'
  - '2'
- - '450'
  - '4'
""",2,20,2014-04-19 15:43:00.939956,2014-09-29 22:02:10.318163,{production}
204,Passage Proofreading 1.2a & 1.2c—No Parentheses: Anansi Becomes the God of Stories (Mythology),"Proofread a passage correcting eight errors in capitalization of dates and names, as well as commas in dates and lists. ",Ybx0UQ9tVwVeYQI7Q9pwRg,"""body""=>""--- \""A long time ago, there were no stories in the world. Teachers did not have any
  books to read to their students, and parents did not have any tales to tell their
  children before they went to bed at night. The sky god, Nyame, owned all the stories.
  Anansi decided that he would steal the stories from {-nyame+Nyame|43} and bring
  them down to Earth. Nyame said, “I demand that you bring me {-Python Leopard and
  a nest of hornets+Python, Leopard, and a nest of hornets|46}, or I will not give
  you my stories.” Anansi set off on his mission. \\r\\n\\r\\nFirst he met Python on the
  morning of {-august 5, 1213+August 5, 1213|45}. He teased Python by saying, “You’re
  not even as long as a tree branch in the tree where you live!” Python got angry
  and decided to stretch out on the tree branch to prove Anansi wrong, but Anansi
  was clever. Once Python was lying on the branch, Anansi tied him to it and took
  him to {-nyame+Nyame|43}.\\r\\n\\r\\nTo catch Leopard, {-anansi+Anansi|43} dug a deep
  hole in the ground in the afternoon. When Leopard fell in the hole, Anansi offered
  to help him out with his spider webs. Leopard agreed. When Leopard got out of the
  hole, he was tangled in Anansi’s webs and couldn’t get out. Anansi took him to Nyame.\\r\\n\\r\\nAnansi
  created a clever plan to catch the hornets on the following day. He prepared an
  empty container and filled it with water. He poured the water on the hornets’ nest
  and called out, “It’s raining! I have a dry container for you!” The hornets quickly
  flew into that container and Anansi sealed the opening. Then he took the hornets
  to {-nyame+Nyame|43}.\\r\\n\\r\\nFinally, Anansi presented Nyame with {-Python Leopard
  and a nest of hornets+Python, Leopard, and a nest of hornets|46}, on {-August 5
  1215+August 5, 1215|42}so she rewarded him by making him the god of all stories.
  \\r\\n\""
"", ""instructions""=>""--- Find and correct all 8 errors.
...
""",1,57,2014-08-26 16:24:07.936551,2014-10-08 19:24:24.284072,{archived}
214,test10/9,adf,tBwX2kLqZuuTVZF0sxB9Fw,"""body""=>""--- adfads {+14_adfads|23}
...
"", ""instructions""=>""--- tes 10/9
...
""",1,6,2014-10-08 16:06:41.374242,2014-10-08 19:24:35.94367,{archived}
211,t,t,oC2fkq0IJFPzQniB8xGXHA,,2,63,2014-10-02 01:37:31.18992,2014-12-18 23:05:00.01847,{archived}
190,Passage Proofreading: A Man and His Mouse (Mythology) - Part 4,Proofread a passage and try to find all errors.,YpA-Grhybh7UVfRn3I-3Kg,"""body""=>""--- \""The man and his daughter thanked the sun and went to speak with the cloud. \\\""Cloud,\\\""
  the man asked, {+\\\""Will-\\\""will|135} you marry my daughter?\\\""\\r\\n\\r\\nThe cloud laughed
  and said, \\\""I am stronger than the sun, but the wind is even more powerful than
  I am. The wind pushes me this way and that way, so I must go where he blows me.
  If your daughter wants a strong husband, she should {+marry-mary|222} the wind.\\\""\\r\\n\\r\\nThe
  father turned to his daughter and asked, {+\\\""Daughter,-\\\""daughter,|135} do you think
  the wind would make a good husband for you?\\\""\\r\\n\\r\\nThe daughter exclaimed, \\\""Yes,
  Father! {+Let’s-Lets|232} go talk to the wind.\\\""\\r\\n\\r\\nThe father then said to
  the wind, \\\""Wind, will you marry my daughter?\\\""\\r\\n\\r\\nThe wind scoffed at the man
  and said, \\\""I used to think I was very strong, but now I know better. Do you see
  that stone wall over there? I have been blowing and blowing against that wall for
  many years, but it {+won’t-wont|97} fall down. The wall is much stronger {+than-then|207}
  me.\\\""\\r\\n\""
"", ""instructions""=>""--- \""<br>There are <b>6 errors</b> in this story.  <br><br> <i>How many can you correct?</i><br><br>To
  edit a word, click on it and re-type it.<br><br>\""
""",1,62,2014-05-26 21:00:07.857929,2014-12-17 21:44:43.049701,{production}
218,Try,test,WbaZ2WjICoF38ns9qzJsbQ,"""body""=>""--- \""Many years ago Sun and Water were great friends that both lived on Earth together.
  Sun often visited Water, but Water never went to visit Sun. When Sun asked Water
  why she never {+came-comed|73} to visit him, Water replied that Sun’s house was
  not big enough for her and all her {+children-childs|56} that lived in Water. Water
  told Sun that if he wanted her to visit, he would have to build a house big enough
  for her and all the {+fish-fishes|53} and other creatures. Sun agreed, returned
  home to his wife, Moon, and together they {+built-builded|72} a big house so that
  they could entertain Water.\\r\\n\\r\\nThe next day, Sun and Moon asked Water to visit.
  When she arrived, Water {+spoke-speaked|342} to Sun, asking, “Is it safe for me
  to enter?” Sun answered, “Yes, come in, my friend!” Then Water started to flow in,
  followed by all the plants and animals that live in the seas, rivers, and ponds
  of the world. \\r\\n\\r\\nSoon, Water was knee-deep, and Water asked Sun, “Is it still
  safe?” Sun answered, “Yes, of course! Come in.” When Water was as tall as a man,
  she asked, “Do you have room for the rest of my friends?” Both Sun his wife, Moon,
  answered, “Yes,” but they never {+knew-knowed|346} how many creatures lived in Water.
  Water was full of +{shrimp,-shrimps,|53} (+salmon,-salmons,|53} and other {+fish.-fishes.|53}\\r\\n\\r\\nEventually,
  Water and all her creatures filled the house, so Sun and Moon {+sat-sitted|81} on
  the roof. Water asked Sun again, “Is there still enough room?” This time, Water
  received no reply, so her friends continued to enter Sun and Moon’s house. Water
  soon overflowed out of the windows and doors of the house and streamed over the
  roof. Sun and Moon were forced to go up into the sky, where they have lived ever
  since.\""
"", ""instructions""=>""--- test
...
""",1,60,2014-10-08 16:48:35.325876,2014-10-08 19:25:15.55203,{archived}
216,Passage Proofreading: 2. Why Sun and Moon Live in the Sky,"Proofread a passage correcting seven errors with reflexive pronouns, adjectives, and adverbs. This passage covers Common Core concepts 2.1c and 2.1e. ",Cp5EA__efZ0Rlxlq0Y25pw,"""body""=>""--- \""Many years ago Sun and Water were great friends that both lived {+happily-happy|88}
  on Earth together. Sun often visited Water, but Water never went to visit Sun. When
  Sun asked Water why she never came to visit him in his house, Water replied that
  Sun’s house {+itself-yourself|66} was not big enough for her and her children that
  lived in Water. Water told Sun that if he wanted her to visit, he would have to
  build a house {+large-largely|90} enough for her and all the fish and other creatures.
  Sun agreed, returned home to his wife, Moon, and they built a big house by {+themselves-theyselves|69}
  so that they could entertain Water.\\r\\n\\r\\nThe next day, Sun and Moon asked Water
  to visit. When she arrived, Water spoke, “Is it safe for me to enter?” Sun {+cheerfully-cheerfull|88}
  answered, “Yes, come in, my friend!” Then Water started to flow in, followed by
  all the plants and animals that lived in the seas, rivers, and ponds of the world.
  \\r\\n\\r\\nSoon, Water was knee-deep and {+nervously-nervous|87} asked Sun, “Is it
  still safe?” Sun answered, “Yes, of course! Come in.” When Water was as tall as
  a man, Water asked, “Do you have room for the rest of my friends?” Both Sun and
  Moon, answered, “Yes,” but they did not know how many creatures lived in Water.\\r\\n\\r\\nEventually,
  Water and all her creatures filled the house, and Sun and Moon sat on the roof by
  {+themselves.-himself.|69} Water asked Sun again, “Is there still enough room?”
  This time, Water received no reply, so her friends continued to enter Sun and Moon’s
  house. Water soon overflowed out of the windows and doors of the house and streamed
  over the roof. Sun and Moon were forced to go up into the sky, where they have lived
  ever since.\""
"", ""instructions""=>""--- Find and correct all 7 errors.
...
""",1,60,2014-10-08 16:38:39.708323,2014-10-08 19:33:32.357109,{production}
184,Test Activity,Description,FtBjOj0nhBW63TYd3IwFwA,"""body""=>""--- Test edit body.
...
"", ""instructions""=>""--- ''
""",1,1,2014-05-22 16:18:28.42208,2014-10-08 19:18:28.694142,{archived}
29,Passage Proofreading: The Cold Fall (Fiction),Proofread a passage correcting any confused words.,r1uK2s86mS_LE6mdZvSvTw,"""body""=>""--- \""A {+(pack)-()|48} of wolves had to prepare themselves for winter. Their {+(litter)-()|48}
  of puppies were constantly hungry, but there was not much food around. The {+(flock)-()|48}
  of ducks by the lake had already flown south. There was a {+(swarm)-()|48} of flies
  buzzing around in its place. An {+(army)-()|48} of ants made their way back underground.\\r\\n\\r\\nThere
  once was a {+(team)-()|48} of oxen in a ranch off in the distance, but they had
  since disappeared. The lay of the land was empty, except for a {+(murder)-()|48}
  of crows passing by in the empty sky. The wolves knew they had to find a new home.\\r\\n\""
"", ""instructions""=>""--- 'Use the word bank below to fill in the parentheses with a collective noun. <br>To
  make changes, click on the parentheses and type in your answer. <b>Do not delete
  the parentheses.</b> <br><br> Here are some common collective nouns: <b>army</b>
  of ants, <b>crowd</b> of people, <b>panel</b> of judges, <b>pack</b> of wolves,
  <b>pile</b> of trash, <b>flock</b> of ducks, <b>murder</b> of crows, <b>team</b>
  of oxen, <b>swarm</b> of flies, and <b>litter</b> of puppies.'
""",1,25,2013-09-17 01:27:18.228369,2014-10-08 19:18:09.64722,{archived}
193,Ernest Shackleton Escapes the Antarctic (History),Proofread a passage correcting any confused words.,X4MOmXcR59YKHkaikrcj2A,"""body""=>""--- \""In 1914, Ernest Shackleton and his crew set off to explore the Antarctic Circle.
  \\ As Shackleton's ship sailed closer to the Antarctic Circle, his ship began to
  {+lose-loose|130} speed.  Shackleton realized the sea water was freezing and his
  ship was going to get stuck!  Shackleton tried everything he could think of, but
  he could not shake his ship {+loose-lose|130} from the ice in time to escape. \\r\\n\\r\\nIn
  April of 1915, Shackleton decided {+it's-its|127} better to abandon a doomed ship
  {+than-then|129} to try and save it.  He ordered the crew to take all of {+their-there|132}
  supplies {+off-of|128} the ship.  The crew {+then-than|129} took the three lifeboats
  and sailed for the closest piece of land. \\r\\n\\r\\nShackleton's crew made it {+to-too|126}
  a nearby island named Elephant Island.  Shackleton told his crew to stay {+there-they're|132}
  and wait for him to come back and rescue them.  He said, {+\\\""You're-\\\""Your|131}
  going to have to survive here by yourselves until I come back with help.”  Shackleton
  then set {+off-of|128} to find help.  \\r\\n\\r\\nShackleton sailed off in his lifeboat
  looking for help.  When he finally found other people, he asked them to help him
  save his crew {+too-to|126}.  It took Shackleton three tries to make it back to
  his crew, but he never gave up.  He finally managed to get back to Elephant Island
  and save his crew.  Amazingly, every member of Ernest Shackleton's crew survived
  the adventure.\\r\\n\""
"", ""instructions""=>""--- \""<br>Proofread the passage below, making sure that all 12 of the commonly confused
  words are spelled correctly.<br><br>\""
""",1,46,2014-06-13 00:26:21.885896,2014-10-08 19:18:37.913425,{archived}
199,"","",toJY-XjlYRc67MCgSz0Ttg,"""body""=>""--- ''
"", ""instructions""=>""--- ''
""",1,45,2014-08-25 19:29:21.313514,2014-10-08 19:20:17.052826,{archived}
201,"Passage Proofreading 1.1g, 1.1h & 1.1i—No Parentheses: Anansi Becomes the God of Stories (Mythology)","Proofread a passage correcting 13 errors involving conjunctions, determiners, and frequently occurring prepositions.",OC4R_9IWYIr7gR7vxkYQww,"""body""=>""--- \""{-An+A|27} long time ago, there were no stories in the world. Teachers did not
  have any books to read to their students, {-but+and|21} parents did not have any
  tales to tell their children before they went to bed at night. The sky god, Nyame,
  owned all the stories. Anansi decided that he would steal the stories from Nyame
  and bring them down to Earth. Nyame said, “I demand that you bring me Python, Leopard,
  and a nest of hornets. If you do this, I will be happy, {-but+so|22} I will give
  you my stories.” Anansi set off on his mission. \\r\\n\\r\\nFirst he met Python {-at+in|37}
  the morning. He teased Python by saying, “You’re not even as long as a tree branch
  in the tree where you live!” Python got angry and decided to stretch out on {-those+the|30}
  tree branch to prove Anansi wrong, {-or+but|22} Anasi was clever. Once Python was
  lying on the branch, Anansi tied him to it and took him to Nyame.\\r\\n\\r\\nTo catch
  Leopard, Anansi dug a deep hole {-at+in|38} the ground {-on+in|37} the afternoon.
  When Leopard fell in the hole, Anansi offered to help him out with his spider webs.
  Leopard agreed. When Leopard got out of the hole, he was tangled in Anansi’s webs
  and couldn’t get out. Anansi took him to Nyame.\\r\\n\\r\\nAnansi created a clever plan
  to catch the hornets {-at+on|39} the following day. He prepared {-a+an|28} empty
  container and filled it with water. He poured the water {-at+on|40} the hornets’
  nest and called out, “It’s raining! I have a dry container for you!” {-These+The|30}
  hornets quickly flew into the container and Anansi sealed the opening. Then he took
  the hornets to Nyame.\\r\\n\\r\\nFinally, Anansi presented Nyame with Python, Leopard,
  and the nest of hornets, {-or+and|21} she rewarded him by making him the god of
  all stories. \\r\\n\""
"", ""instructions""=>""--- Find and correct all 13 errors.
...
""",1,57,2014-08-26 16:02:54.03796,2014-10-08 19:20:27.447664,{archived}
217,Passage Proofreading: Why Sun and Moon Live in the Sky,Proofread a passage correcting nine errors with irregular nouns and verbs. This passage covers Common Core concepts 2.1b and 2.1d. ,v9EqoL2WpXYXEQ214I8clA,"""body""=>""--- \""Many years ago Sun and Water were great friends that both lived on Earth together.
  Sun often visited Water, but Water never went to visit Sun. When Sun asked Water
  why she never {+came-comed|73} to visit him, Water replied that Sun’s house was
  not big enough for her and all her {+children-childs|56} that lived in Water. Water
  told Sun that if he wanted her to visit, he would have to build a house big enough
  for her and all the {+fish-fishes|53} and other creatures. Sun agreed, returned
  home to his wife, Moon, and together they {+built-builded|72} a big house so that
  they could entertain Water.\\r\\n\\r\\nThe next day, Sun and Moon asked Water to visit.
  When she arrived, Water {+spoke-speaked|342} to Sun, asking, “Is it safe for me
  to enter?” Sun answered, “Yes, come in, my friend!” Then Water started to flow in,
  followed by all the plants and animals that live in the seas, rivers, and ponds
  of the world. \\r\\n\\r\\nSoon, Water was knee-deep, and Water asked Sun, “Is it still
  safe?” Sun answered, “Yes, of course! Come in.” When Water was as tall as a man,
  she asked, “Do you have room for the rest of my friends?” Both Sun his wife, Moon,
  answered, “Yes,” but they never {+knew-knowed|346} how many creatures lived in Water.
  Water was full of +{shrimp,-shrimps,|53} (+salmon,-salmons,|53} and other {+fish.-fishes.|53}\\r\\n\\r\\nEventually,
  Water and all her creatures filled the house, so Sun and Moon {+sat-sitted|81} on
  the roof. Water asked Sun again, “Is there still enough room?” This time, Water
  received no reply, so her friends continued to enter Sun and Moon’s house. Water
  soon overflowed out of the windows and doors of the house and streamed over the
  roof. Sun and Moon were forced to go up into the sky, where they have lived ever
  since.\""
"", ""instructions""=>""--- Correct all 9 errors.
...
""",1,60,2014-10-08 16:46:44.884664,2014-10-08 19:25:02.976968,{archived}
215,Passage Proofreading: 1. Why Sun and Moon Live in the Sky,Proofread a passage correcting eight errors with irregular plural nouns and verbs. This passage covers Common Core concepts 2.1b and 2.1d.,-PcSHU2UV2fmMPtknriRqg,"""body""=>""--- \""Many years ago Sun and Water were great friends that both lived on Earth together.
  Sun often visited Water, but Water never went to visit Sun. When Sun asked Water
  why she never {+came-comed|73} to visit him, Water replied that Sun’s house was
  not big enough for her and all her {+children-childs|56} that lived in Water. Water
  told Sun that if he wanted her to visit, he would have to build a house big enough
  for her and all the {+fish-fishes|53} and other creatures. Sun agreed, returned
  home to his wife, Moon, and together they {+built-builded|72} a big house so that
  they could entertain Water.\\r\\n\\r\\nThe next day, Sun and Moon asked Water to visit.
  When she arrived, Water {+spoke-speaked|342} to Sun, asking, “Is it safe for me
  to enter?” Sun answered, “Yes, come in, my friend!” Then Water started to flow in,
  followed by all the plants and animals that live in the seas, rivers, and ponds
  of the world. \\r\\n\\r\\nSoon, Water was knee deep, and Water asked Sun, “Is it still
  safe?” Sun answered, “Yes, of course! Come in.” When Water was as tall as a man,
  she asked, “Do you have room for the rest of my friends?” Both Sun and his wife,
  Moon, answered, “Yes,” but they never {+knew-knowed|346} how many creatures lived
  in Water. Water was full of {+shrimp,-shrimps,|53} {+salmon,-salmons,|53} and other
  {+fish.-fishes.|53}\\r\\n\\r\\nEventually, Water and all her creatures filled the house,
  so Sun and Moon {+sat-sitted|81} on the roof. Water asked Sun again, “Is there still
  enough room?” This time, Water received no reply, so her friends continued to enter
  Sun and Moon’s house. Water soon overflowed out of the windows and doors of the
  house and streamed over the roof. Sun and Moon were forced to go up into the sky,
  where they have lived ever since.\""
"", ""instructions""=>""--- Find and correct 10 errors.
...
""",1,60,2014-10-08 16:24:39.47601,2014-10-08 19:33:43.715763,{production}
221,Passage Proofreading: Summative Assessment CCSS 7-9,This passage focuses on a variety of errors from Common Core Standards for grades 7-9.,6FNklKBMz4wv4NdRfuv_7g,,1,36,2014-10-09 14:41:26.674445,2014-10-09 14:59:34.001327,{archived}
220,Passage Proofreading: Middle School Benchmark Assessment,This passage focuses on a variety of errors to serve as a learning benchmark.,dDmxAokkU8iDlLJKu9Z66g,"""body""=>""--- \""In April of 1961, the Soviet Union successfully launched Yuri Gagarin into space,
  and they {+became-becomed|248} the first nation to accomplish such a feat. {+However,-However|462}
  just one week after the successful mission was announced, John F. Kennedy sent a
  letter to his vice president asking him to look into America's space program and
  to write back what he believed NASA was capable of accomplishing if they had a few
  years to prepare. {+His-his|133} vice president wrote back a week later, saying
  America was capable of launching a man into space, landing him on the moon, and
  {+then-than|129} returning him safely to Earth. President Kennedy decided this was
  the course his country should be taking, and planning began to make America the
  first nation on earth to land a man {+on-in|122} the moon.\\r\\n\\r\\nOn September 12th,
  1962, just a little over a year after President Kennedy asked Vice President Johnson
  what America could do to rival the Soviet space program, Kennedy gave a speech at
  Rice University in Texas. As Kennedy was delivering {+his-her|138} speech, known
  as the \\\""We Choose the Moon\\\"" speech, he was detailing why he believed America should
  be the first to reach the moon. His argument had three main {+points:-points|172}
  it would be a historical achievement, space was one of the last great frontiers,
  and America was made of pioneers and explorers. He also promised that America would
  land a man on the moon within the next ten years. When he finished his 18 minute
  speech, President Kennedy officially started the race to the moon. He knew the whole
  world would be watching to see {+which-that|312} country would end up being the
  first to reach the moon, and Kennedy {+himself-yourself|142} intended to ensure
  America would win.\""
"", ""instructions""=>""--- Find all 9 errors.
...
""",1,36,2014-10-08 21:56:28.465375,2014-10-22 20:42:51.478978,{production}
65,Passage Proofreading: Driving with Tom (Fiction),"Proofread a passage to ensure the words ""yes"" and ""no"" are off set by commas.",f6FnO1ZlWFWbV3J47cF5mA,"""body""=>""--- \""\\\""I told you {+earlier, didn't I?-earlier didn't I?|176}I knew that we weren't
  lost! {+Yes, I-Yes I|177} missed a turn, but I'm still getting you {+home, aren't
  I?\\\""-home aren't I?\\\""|176}\\r\\n\\r\\nMy friend Tom was driving me back to my house
  from a basketball game, but took a wrong turn into a different neighborhood.\\r\\n\\r\\nI
  said, {+\\\""Tom, we-\\\""Tom we|178} saw that same sign two times {+now, didn't we?\\\""-now
  didn't we?\\\""|176}\\r\\n\\r\\nTom peered closely at the sign and slowed down as we drove
  by.\\r\\n\\r\\n{+\\\""No, I-\\\""No I|177} am sure we haven't seen this sign before. You don't
  still think we're {+lost, do you?\\\""-lost do you?\\\""|176}\\r\\n\\r\\n{+\\\""No, I-\\\""No I|177}
  never had a doubt in my mind,\\\"" I said sarcastically. I always thought Tom had a
  bad sense of direction.\\r\\n\\r\\n\\\""Just a couple more minutes and we will be at my
  house as promised,\\\"" Tom reassured me.\\r\\n\\r\\n\\\""Wait,\\\"" I said, \\\""You told me you
  were taking me home to my {+house, didn't you-house didn't you|176}?\\\""\\r\\n\\r\\n\\\""Whoops!
  I guess you are staying the night at my place tonight. I will drive you back in
  the morning.\\\""\\r\\n\\r\\n\\\""This is why we say you have a bad sense of {+direction,
  Tom.\\\""-direction Tom.\\\""|178}\\r\\n\\r\\n\\\""I guess everybody has their {+faults, don't
  they?\\\""-faults don't they?\\\""|176}\\r\\n\""
"", ""instructions""=>""--- 'Rewrite the passage below by placing commas where appropriate. '
""",1,55,2013-10-15 01:23:59.750049,2014-10-10 15:34:04.53381,{production}
224,testStory2,testDescription2,zl39saRCpW6NrWrHVFOrUw,,3,9,2014-10-15 23:57:59.752319,2014-12-01 19:42:28.956781,{alpha}
222,Passage Proofreading: High School Benchmark Assessment,This passage focuses on a variety of errors to serve as a learning benchmark.,6QTTzpyuxkfOZFi1Rm6siw,"""body""=>""--- \""In April of 1961, the Soviet Union successfully launched Yuri Gagarin into space
  and became the first nation to accomplish such a feat. Just one week after the successful
  mission was announced, John F. Kennedy sent a letter to Lyndon B. Johnson, {+who-whom|308}
  was his vice president, asking him to look into America's space program and tell
  him what he believed NASA was capable of accomplishing if they had a few years to
  prepare. He wrote back a week later, stating that America was capable of launching
  a man into space, landing him on the moon, and returning him safely to Earth. President
  Kennedy decided this was the course his country should be taking, and he began planning
  to make America the first {+nation on earth-earth on nation|479} to land a man on
  the moon.\\r\\n\\r\\nOn September 12th, 1962, just a little over a year after President
  Kennedy asked Vice President Johnson what {+America could do-could be done by America|388}
  to rival the Soviet space program, Kennedy gave a speech at Rice University in Texas.
  As Kennedy was delivering his speech, known as the \\\""We Choose the Moon\\\"" speech,
  he was detailing why he believed America should be the first to reach the moon.
  He also promised that America would land a man on the moon within the next ten years,
  even though everyone {+understood-understands|195} it would be a {+long, dangerous,
  difficult mission.-long dangerous difficult mission.|187} When he finished his 18
  minute speech, President Kennedy officially started the race to the moon. He knew
  the whole world would be watching to see which country would end up being the first
  to reach the moon, and Kennedy intended to win.\""
"", ""instructions""=>""--- Find and correct 5 errors. Make sure each sentence is in the active voice.
...
""",1,36,2014-10-09 14:58:40.10599,2014-10-22 20:43:11.217978,{production}
228,sfdf,sdfdsf,8WcHiiJq57_TmkhSszgbQg,,2,7,2014-10-22 18:28:06.387607,2014-12-18 22:52:19.634836,{archived}
225,testpq1,desc1,68iGP-AR5yvEdeslcdX8WA,,2,1,2014-10-16 00:17:56.87418,2014-12-18 22:53:10.649513,{archived}
229,new test for ryan,sdfsdf,LmdZXQgskBvPaXQEmMk4CA,,2,7,2014-10-22 18:29:25.599432,2014-12-18 22:53:37.035553,{archived}
227,test practice q,sdf,NYrsyDdIMop8Dt0Onc21pA,,2,1,2014-10-22 18:17:28.961833,2014-12-18 22:53:45.020351,{archived}
226,Test,Test,4I3rU2K5iEnr82ojpw4N0g,,2,7,2014-10-17 21:27:15.859496,2014-12-18 22:53:54.44702,{archived}
223,Peter's Name is Awesome,Peter's Awesome is Name,PS6ZJfW6CYD6r_JzRn0lnA,,2,1,2014-10-14 21:22:23.954557,2014-12-18 23:02:27.700776,{archived}
219,Passage Proofreading: Elementary School Benchmark Assessment,This passage focuses on a variety of errors to serve as a learning benchmark.,WmgPDENvu31lGoyZDLM5Gg,"""body""=>""--- \""On {+April 12, 1961,-April 12 1961|509} the Soviet Union became the first nation
  to send a man into outer space. Just one week after the successful mission was announced,
  John F. {+Kennedy-kennedy|43} sent a letter to his vice president, Lyndon B. Johnson,
  asking what he believed {+America's-Americas|12} space program could do with {+a-an|29}
  few years to prepare. The vice president wrote back a week later, saying that America
  could land a man {+on-in|368} the moon, and then {+safely-safe|88} return him to
  earth. President Kennedy told {+himself-his self|64} this was the course his country
  should be taking, and planning began to make America the first nation to land a
  man on the moon.\\r\\n\\r\\nIn 1962, just a little over a year after President Kennedy
  asked Vice President Johnson what America could do to rival the Soviet space program,
  Kennedy gave a speech in Texas. As Kennedy was delivering his speech, known as the
  \\\""We Choose the Moon\\\"" speech, he was detailing why he believed America should be
  the first to reach the moon. He also promised that America would land a man on the
  moon within the next ten years and that they could do it {+sooner-soonest|156} than
  any other country. With “We Choose the Moon” President Kennedy officially started
  the race to the moon. He knew the whole world would be watching to {+find-found|83}
  which country would end up being the first to reach the moon, and Kennedy intended
  to win.\\r\\n\""
"", ""instructions""=>""--- Find and correct 9 errors.
...
""",1,36,2014-10-08 21:35:58.984871,2014-10-22 20:42:25.191784,{production}
230,Trash: TEST4,TEST4,VJHVZNxw0Bjz7Ed-SmsNjg,,2,65,2014-10-22 22:17:29.201149,2014-10-27 16:40:16.912396,{archived}
231,test,test,2TNGU1pZiTdJ2hylFNFHeQ,,1,24,2014-11-05 17:22:31.046729,2014-11-05 17:22:31.046729,{alpha}
