id,instructions,prompt,body,createdAt,updatedAt,ruleId,hint
1347,"Rewrite the sentence, choosing the correct underlined word.","I now understand the reason <u>why, that</u> I received a B on this paper.","---
- I now understand the reason {why} I received a B on this paper.
",4/19/2014 15:42:27,4/19/2014 15:42:27,306,
1348,"Rewrite the sentence, choosing the correct underlined word.","What is the reason <u>why, that</u>  you can't play this weekend?","---
- What is the reason {why} you can't play this weekend?
",4/19/2014 15:42:27,4/19/2014 15:42:27,306,
1324,"Rewrite the sentence, choosing the correct underlined word.","I know someone <u>whose, whom, who</u> drives too recklessly.","---
- I know someone {who} drives too recklessly.
",4/19/2014 15:42:26,4/19/2014 15:42:27,307,
1326,"Rewrite the sentence, replacing the blank with the appropriate word.","My friend, _____ plays the cello, wants to go to Juilliard.","---
- My friend, {who} plays the cello, wants to go to Juilliard.
",4/19/2014 15:42:26,4/19/2014 15:42:27,308,
1327,"Rewrite the sentence, replacing the blank with the appropriate word.","My sister, _______ just graduated, wants to be a translator.","---
- My sister, {who} just graduated, wants to be a translator.
",4/19/2014 15:42:26,4/19/2014 15:42:28,308,
1328,"Rewrite the sentence, replacing the blank with the appropriate word.","Barry, ________ directed the play, is also a singer.","---
- Barry, {who} directed the play, is also a singer.
",4/19/2014 15:42:26,4/19/2014 15:42:28,308,
1329,"Rewrite the sentence, replacing the blank with the appropriate word.","Yuri, _____ truck is in the shop, will be carpooling with us.","---
- Yuri, {whose} truck is in the shop, will be carpooling with us.
",4/19/2014 15:42:26,4/19/2014 15:42:28,308,
1350,"Rewrite the sentence, replacing the blank with the appropriate word.","Dr. Jones, ______ schedule is always busy, wants a vacation.","---
- Dr. Jones, {whose} schedule is always busy, wants a vacation.
",4/19/2014 15:42:28,4/19/2014 15:42:28,308,
1351,"Rewrite the sentence, replacing the blank with the appropriate word.","Someone,  ______ name is unknown, painted this mural.","---
- Someone, {whose} name is unknown, painted this mural.
",4/19/2014 15:42:28,4/19/2014 15:42:28,308,
1332,"Rewrite the sentence, replacing the blank with the appropriate word.",The man _____ I spoke to told me to wait in the lobby.,"---
- The man {whom} I spoke to told me to wait in the lobby.
",4/19/2014 15:42:26,4/19/2014 15:42:28,308,
1333,"Rewrite the sentence, replacing the blank with the appropriate word.","My brother, ______ my parents gave some money, needs a job.","---
- My brother, {whom} my parents gave some money, needs a job.
",4/19/2014 15:42:26,4/19/2014 15:42:28,308,
1352,"Rewrite the sentence, replacing the blank with the appropriate word.","My cousin, _______ I have spoken to recently, is interested in journalism.","---
- My cousin, {whom} I have spoken to recently, is interested in journalism.
",4/19/2014 15:42:28,4/19/2014 15:42:28,308,
1335,"Rewrite the sentence, choosing the correct underlined word.","I am looking for my friend <u>whose, whom, who</u> shirt is blue.","---
- I am looking for my friend {whose} shirt is blue.
",4/19/2014 15:42:26,4/19/2014 15:42:29,309,
1353,"Rewrite the sentence, choosing the correct underlined word.","My girlfriend,<u>whose, whom, who</u> house is nearby, will be picking us up.","---
- My girlfriend, {whose} house is nearby, will be picking us up.
",4/19/2014 15:42:29,4/19/2014 15:42:29,309,
1337,"Rewrite the sentence, choosing the correct underlined word.","My teacher, <u>whose, whom, who</u> you spoke to recently, will meet with you tomorrow.","---
- My teacher, {whom} you spoke to recently, will meet with you tomorrow.
",4/19/2014 15:42:26,4/19/2014 15:42:29,310,
1338,"Rewrite the sentence, choosing the correct underlined word.","Daniel, <u>whose, whom, who</u> I saw yesterday, is looking healthier.","---
- Daniel, {whom} I saw yesterday, is looking healthier.
",4/19/2014 15:42:26,4/19/2014 15:42:29,310,
1354,"Rewrite the sentence, choosing the correct underlined word.","The floorboards, <u>which, that</u> were put in ten years ago, have cracks.","---
- The floorboards, {which} were put in ten years ago, have cracks.
",4/19/2014 15:42:29,4/19/2014 15:42:29,311,
1355,"Rewrite the sentence, replacing the blank with the appropriate word.","My friend's new truck, which was on sale, needs some repair.","---
- My friend's new truck, {which} was on sale, needs some repair.
",4/19/2014 15:42:29,4/19/2014 15:42:29,312,
1314,"Rewrite the sentence, replacing the blank with the appropriate word.","Zoey's drawing, _____ was done with acrylic paint, dried quickly.","---
- Zoey's drawing, {which} was done with acrylic paint, dried quickly.
",4/19/2014 15:42:25,4/19/2014 15:42:29,312,
1341,"Rewrite the sentence, replacing the blank with the appropriate word.",The envelope _____ contained the winner's name was given to the host.,"---
- The envelope {that} contained the winner's name was given to the host.
",4/19/2014 15:42:27,4/19/2014 15:42:29,312,
1356,"Rewrite the sentence, replacing the blank with the appropriate word.",George returned the book  ______ I loaned him.,"---
- George returned the book {that} I loaned him.
",4/19/2014 15:42:29,4/19/2014 15:42:29,312,
1357,"Rewrite the sentence, replacing the blank with the appropriate word.",Gabrielle wrote the essay ______ won the contest.,"---
- Gabrielle wrote the essay {that} won the contest.
",4/19/2014 15:42:29,4/19/2014 15:42:29,312,
1358,"Rewrite the sentence, choosing the correct underlined word.","The car <u>which, that</u> came in last place has two flat tires.","---
- The car {that} came in last place has two flat tires.
",4/19/2014 15:42:29,4/19/2014 15:42:29,313,
1359,"Rewrite the sentence, choosing the correct underlined word.","I want the same kind of bag <u>which, that</u> Sheila has.","---
- I want the same kind of bag {that} Sheila has.
",4/19/2014 15:42:30,4/19/2014 15:42:30,313,
1360,"Rewrite the sentence, choosing the correct underlined word.","Is this the room <u>where, why, when</u> the new table is going?","---
- Is this the room {where} the new table is going?
",4/19/2014 15:42:30,4/19/2014 15:42:30,314,
1361,"Rewrite the sentence, choosing the correct underlined word.","The station <u>where, why, when</u> I picked up my grandmother looks very nice.","---
- The station {where} I picked up my grandmother looks very nice.
",4/19/2014 15:42:30,4/19/2014 15:42:30,314,
1315,"Rewrite the sentence, replacing the blank with the appropriate word.","Our summer home, _____ we vacation often, has big windows.","---
- Our summer home, {where} we vacation often, has big windows.
",4/19/2014 15:42:25,4/19/2014 15:42:30,315,
1316,"Rewrite the sentence, replacing the blank with the appropriate word.",My family often visits Maine because it is _____ the lobster is delicious.,"---
- My family often visits Maine because it is {where} the lobster is delicious.
",4/19/2014 15:42:25,4/19/2014 15:42:30,315,
1317,"Rewrite the sentence, replacing the blank with the appropriate word.",We should eat at the dining room table since it is  ______ the nice silverware is set.,"---
- We should eat at the dining room table since it is {where} the nice silverware is
  set.
",4/19/2014 15:42:25,4/19/2014 15:42:30,315,
1318,"Rewrite the sentence, replacing the blank with the appropriate word.","My favorite time of the year is the fall, ______ I can jump on all the leaves.","---
- My favorite time of the year is the fall, {when} I can jump on all the leaves.
",4/19/2014 15:42:25,4/19/2014 15:42:30,315,
1320,"Rewrite the sentence, replacing the blank with the appropriate word.","In the summer,  ______ it becomes hot, we open the windows.","---
- In the summer, {when} it becomes hot, we open the windows.
",4/19/2014 15:42:25,4/19/2014 15:42:30,315,
1344,"Rewrite the sentence, replacing the blank with the appropriate word.",Is there a reason _____ you want my help?,"---
- Is there a reason {why} you want my help?
",4/19/2014 15:42:27,4/19/2014 15:42:30,315,
1345,"Rewrite the sentence, replacing the blank with the appropriate word.",There is no good reason ______ she didn't finish her paper.,"---
- There is no good reason {why} she didn't finish her paper.
",4/19/2014 15:42:27,4/19/2014 15:42:30,315,
1346,"Rewrite the sentence, replacing the blank with the appropriate word.",I don't understand _______ some people are cruel.,"---
- I don't understand {why} some people are cruel.
",4/19/2014 15:42:27,4/19/2014 15:42:30,315,
1362,"Rewrite the sentence, choosing the correct underlined word.","I miss the summer vacations <u>where, why, when</u> I would relax all day.","---
- I miss the summer vacations {when} I would relax all day.
",4/19/2014 15:42:30,4/19/2014 15:42:30,316,
1363,"Rewrite the sentence, choosing the correct underlined word.","Every Saturday we set aside some time <u>where, why, when</u> we all read the same book.","---
- Every Saturday we set aside some time {when} we all read the same book.
",4/19/2014 15:42:30,4/19/2014 15:42:30,316,
1364,"Rewrite the sentence, choosing the correct underlined word.","I now understand the reason <u>where, why, when</u> I received a B on this paper.","---
- I now understand the reason {why} I received a B on this paper.
",4/19/2014 15:42:31,4/19/2014 15:42:31,317,
1365,"Rewrite the sentence, choosing the correct underlined word.","What is the reason <u>where, why, when</u> you can't play this weekend?","---
- What is the reason {why} you can't play this weekend?
",4/19/2014 15:42:31,4/19/2014 15:42:31,317,
1366,"Rewrite the sentence, changing the underlined verb into the progressive tense.",I am <u>go</u> to pick up my package immediately.,"---
- I am {going} to pick up my package immediately.
",4/19/2014 15:42:31,4/19/2014 15:42:31,318,
1367,"Rewrite the sentence, changing the underlined verb into the progressive tense.",My cat is <u>licks</u> itself clean.,"---
- My cat is {licking} itself clean.
",4/19/2014 15:42:31,4/19/2014 15:42:31,318,
1368,"Rewrite the sentence, changing the underlined verb into the progressive tense.",Mark is currently <u>finish</u> the book I gave him.,"---
- Mark is currently {finishing} the book I gave him.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1369,"Rewrite the sentence, changing the underlined verb into the progressive tense.",Makayla <u>look</u> for her phone right now.,"---
- Makayla {is looking} for her phone right now.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1370,"Rewrite the sentence, changing the underlined verb into the progressive tense.",I <u>try</u> to get into better shape.,"---
- I {am trying} to get into better shape.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1371,"Rewrite the sentence, changing the underlined verb into the progressive tense.",You <u>wear</u> a crazy outfit!,"---
- You {are wearing} a crazy outfit!
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1372,"Rewrite the sentence, changing the underlined verb into the past tense.",Drew was <u>answer</u> the door when the phone rang.,"---
- Drew was {answering} the door when the phone rang.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1373,"Rewrite the sentence, changing the underlined verb into the past tense.","I <u>listen</u> to music when you called me, so I couldn't hear you.","---
- I {was listening} to music when you called me, so I couldn't hear you.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1374,"Rewrite the sentence, changing the underlined verb into the past tense.",You <u>read</u> webcomics while I was doing all the work.,"---
- You {were reading} webcomics while I was doing all the work.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1375,"Rewrite the sentence, changing the underlined verb into the past tense.",Walt <u>pick</u> berries all day to give to his brother and sister.,"---
- Walt {was picking} berries all day to give to his brother and sister.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1376,"Rewrite the sentence, changing the underlined verb into the future progressive tense.",The fireworks will already <u>go</u> off by the time you arrive.,"---
- The fireworks will already {be going} off by the time you arrive.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1377,"Rewrite the sentence, changing the underlined verb into the future progressive tense.","For the next year, my friend will <u>stay</u> with his aunt.","---
- For the next year, my friend will {be staying} with his aunt.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1378,"Rewrite the sentence, changing the underlined verb into the future progressive tense.","Mrs. Hall will <u>visit</u> her doctor, so today we will have a substitute.","---
- Mrs. Hall will {be visiting} her doctor, so today we will have a substitute.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
1379,"Rewrite the sentence, changing the underlined verb into the future progressive tense.","This evening, Brianna will <u>play</u> her first recital.","---
- This evening, Brianna will {be playing} her first recital.
",4/19/2014 15:42:32,4/19/2014 15:42:32,319,
