id,title,created,modified,categoryId,workbookId,description,classification,uid,flags
133,First Word of a Sentence,9/19/2013 3:31:05,11/28/2013 17:27:09,21,1,"<b>Correct:</b> <b>You</b> should climb Mount Washington.
<b>Incorrect:</b> <u>you</u> should climb Mount Washington.
<br>
Whenever we begin a new sentence, we always capitalize the first letter of the first word (<b>You</b>) of the sentence.
<br>",Capitalization,,{archived}
134,Proper Nouns,9/19/2013 3:32:52,11/28/2013 17:27:44,21,1,"<b>Correct:</b> Do you have a class with <b>Mr. Thompson</b>?
<b>Incorrect:</b> Do you have a class with <u>mr. thompson</u>?
<br>
We always capitalize the first letter of proper nouns (<b>Mr. Thompson</b>), which are people, places, and things, with names. We also capitalize any titles that might come before the proper noun, such as Mr., Ms., Dr., President, Professor, ect. Don't forget, ""I"" is a proper noun and is always capitalized.
<br>",Capitalize Proper Nouns,,{archived}
135,Quotations,9/19/2013 3:33:57,11/28/2013 17:28:13,21,1,"<b>Correct:</b> We heard a booming voice shout, ""<b>Who</b> are you?""
<b>Incorrect:</b> We heard a booming voice shout, ""<u>who</u> are you?""
<br>
When we use quotations in a sentence, we always capitalize the first letter of the first word (<b>Who</b>) of the quote as though it was starting a new sentence.
<br>",Capitalize First Words of Quotes,,{archived}
136,Addresses,9/19/2013 3:38:11,11/28/2013 17:28:40,21,1,"<b>Correct:</b> I live on 15 Deepwood Rd in Hartford CT.
<b>Incorrect:</b> I live on 15 deepwood rd in hartford ct.
<br>
The names of roads, towns, and states in addresses are all proper nouns, so they are capitalized. Don't forget to capitalize all the proper nouns in your address whenever you write it down.
<br>",Capitalize Addresses,,{archived}
139,Object Pronouns,9/19/2013 19:52:45,11/28/2013 17:29:02,23,1,"<b>Correct:</b> Will you please call <b>her</b> when you finish the poster?
<b>Incorrect:</b> Will you please call <u>she</u> when you finish the poster?
<b>Also Incorrect:</b> Will you please call <u>hers</u> when you finish the poster?
<br>
Object pronouns (<b>her</b>) are words like ""me"", ""you"", ""him"", ""her"", ""it"", ""us"", and ""them"". Object pronouns go after the verb (call).
<br>",Pronoun Case,,{archived}
140,Possessive Pronouns,9/19/2013 19:55:14,11/30/2013 18:07:23,23,1,"<b>Correct:</b> Our project is more difficult than theirs.
<b>Incorrect:</b> Our project is more difficult than they.
<b>Also Incorrect:</b> Our project is more difficult than them.
<br>
Possessive pronouns (<b>theirs</b>) are words like ""mine"", ""yours"", ""his"", ""hers"", ""its"", ""ours"", and ""theirs"". They refer to something the subject owns (project).
<br>",Pronoun Case,,{archived}
93,Product Names,9/15/2013 23:56:57,11/30/2013 19:48:41,14,1,"<b>Correct:</b> My favorite baseball team is the <b>Yankees</b>.
<b>Incorrect:</b> My favorite baseball team is the <u>yankees</u>.
<br>
We capitalize all product names. Product names include companies (Microsoft), sports teams (Yankees), and brand names (Coca-Cola).
<br>",Capitalize Product Names,,{archived}
126,"To, Too, & Two",9/19/2013 3:05:04,12/2/2013 20:04:18,20,1,"<b>To:</b> I sent an email <b>to</b> you.
<b>Too:</b> Brett sent you an email <b>too</b>.
<b>Two:</b> Pat sent you not one, but <b>two</b> emails.
<br>
<b>To</b> is used mostly to show where something is moving <b>Too</b> can either mean ""also"" or ""excessive"". <b>Two</b> is the number after ""one"".
<br>",Commonly Confused Words,,{archived}
122,Prepositional Phrases: Noun,9/19/2013 2:49:43,12/3/2013 5:37:25,19,1,"<b>Is:</b> John <b>is behind</b> the curtain.
<b>Are:</b> The men <b>are next</b> to the bar.
<b>Am:</b> I <b>am under</b> a bridge.
<br>
A nominal prepositional phrase is used to say where something is. Nominal prepositional phrases (behind the curtain, next to the bar, under a bridge) are placed after the verb <b>to be</b> (is, are, am).
<br>",Nominal Preposition,,{archived}
131,Your vs. You're,9/19/2013 3:26:14,10/22/2013 0:09:35,20,1,"<b>Your:</b> I need to borrow <b>your</b> umbrella.
<b>You're:</b> I hope that <b>you're</b> going to lend me one.
<br>

We use <b>your</b> when something belongs to ""you.""  <b>You're</b> means ""you are.""
<br>",Commonly Confused Words,,{archived}
153,Using Commas,10/4/2013 3:58:31,10/4/2013 4:41:12,29,1,"<b>Correct:</b> Victor, Lucas, and Don play basketball.

<b>Incorrect:</b> Victor,Lucas,and Don play basketball.
<b>Incorrect:</b> Victor ,Lucas ,and Don play basketball.
<br>
We put a space <i>after</i> a comma. We do not put a space before a comma. 
<br>",Comma Spacing,,{archived}
181,Been,10/23/2013 2:28:24,10/23/2013 2:32:16,39,1,"<b>Correct:</b> I have <b>been</b> in a band before.
<b>Incorrect:</b> I have <u>beed</u> in a band before.

The past participle for ""be"" is <b>been</b>.",Past Participle,,{archived}
8,"Prepositions (Time): At, In, On. ",9/15/2013 1:54:06,9/21/2013 21:01:18,28,1,"<b>At:</b> I will meet my friend <b>at</b> <u>2:30</u>.
<b>In:</b> I will meet my friend <b>in</b> <u>the fall</u>.
<b>On:</b> I will meet my friend <b>on</b> <u>Monday</u>.

We use <b>at</b> for <b>specific times</b>, like <u>1:30 PM</u> or <u>7:00 AM</u>.
We use <b>in</b> for <b>months</b>, <b>seasons</b>, and <b>times of day</b>, like <u>October</u>, <u>winter</u>, or <u>morning</u>.
We use <b>on</b> for <b>days of the week</b> and <b>certain dates</b>, like <u>Monday</u> or <u>October 30th</u>.",Prepositions (Time),,{archived}
254,Practice: Pronoun Shift,4/19/2014 15:42:15,4/19/2014 15:42:15,25,1,,,Recognizing Innapropriate Shifts in Pronoun Number or Gender-alpha,"{archived,production}"
4,Possessive Nouns,9/14/2013 23:52:19,9/21/2013 21:02:24,28,1,"<b>Example:</b> My <b>father's</b> stamp collection is huge. [My father owns the stamp collection]
<b>Example:</b> The <b>ship's</b> sails were filled with a gust of wind. [The sails belong to the ship]

<b>Possessive nouns</b> are used to show ownership. To make most common or proper nouns possessive, we add an apostrophe and an ""s"" to the end of the word. Whatever comes after the possessive noun belongs to it. For example, my father's stamp collection and the ship's sail are possessive nouns. ",Possessive Nouns,,{archived}
6,Capitalize Dates,9/15/2013 1:02:01,9/21/2013 21:02:31,28,1,"<b>Incorrect:</b> My birthday is on <u>wednesday</u>, <u>may</u> 4th, 1994.
<b>Correct:</b> My birthday is on <u>Wednesday</u>, <u>May</u> 4th, 1994.

We capitalize the names of <b>specific days</b> and <b>months</b> (<u>Wednesday</u>, <u> May</u>).",Capitalize Dates,,{archived}
7,Irregular Verbs in the Past Tense: Find,9/15/2013 1:43:51,9/21/2013 21:03:44,28,1,"<b>Incorrect:</b> I finally <b>finded</b> my phone in my backpack.
<b>Correct:</b> I finally <b>found</b> my phone in my backpack.

The past tense of ""find"" is <b>found</b>.",Irregular Verbs in the Past Tense,,{archived}
147,Vague Pronouns: One Subject,9/20/2013 23:02:48,9/30/2013 20:27:57,26,1,"<b>Vague:</b> Mary orchestrated tonight's show and has a nice singing voice. <u>It</u> is just one of her many talents.
<b>Specific:</b> Mary orchestrated tonight's show and has a nice singing voice. <b>Her singing voice</b> is just one of her many talents.
<br>
In the first example, it is not clear whether <b>it</b> refers to Mary's signing voice or to Mary's orchestration of the concert. 
<br>
In the second sentence, <b>it</b> is replaced with <b>her singing voice</b>. It is now clear that Mary's talent is her singing voice.
<br>",,,{archived}
148,Vague Pronouns: More Than One Subject,9/20/2013 23:04:22,9/30/2013 20:28:15,26,1,"<b>Vague:</b> Mary orchestrated tonight's show, while Tia was in charge of all the design work. <u>She</u> works really hard.
<b>Specific:</b> Mary orchestrated tonight's show, while Tia was in charge of all the design work. <b>Tia</b> works really hard.
<br>
In the first example, it is not clear whether <b>she</b> refers to Mary or to Tia. 
<br>
In the second sentence <b>Tia</b> replaces <b>she</b>, making it clear who works really hard.
<br>",,,{archived}
144,Pronoun Shift: Singular,9/20/2013 22:24:03,11/30/2013 18:12:30,25,1,"<b>Correct:</b> A <u>doctor</u> has an important job because <b>she</b> saves lives.
<b>Correct:</b> A <u>doctor</u> has an important job because <b>he</b> saves lives.
<b>Incorrect:</b> A <u>doctor</u> has an important job because <u>they</u> save lives.
<br>
Pronouns need to stay the same in gender (<u>she</u>, <u>he</u>) and number (<u>they</u>, <u>them</u>). This means that if the subject is singular (<u>doctor</u>), then any pronouns referring to it will will usually be singular as well (<u>he</u>, <u>she</u>).
<br>",Pronoun Shift,,{archived}
145,Pronoun Shift: Plural,9/20/2013 22:26:23,11/30/2013 18:13:06,25,1,"<b>Correct:</b> If <b>they</b> stay in touch, <u>most people</u> will have a lot of options available to them.
<b>Incorrect:</b> If <u>you</u> stay in touch, <u>most people</u> will have a lot of options available to them.
<br>
Pronouns need to stay the same in gender (<u>she</u>, <u>he</u>) and number (<u>they</u>, <u>them</u>). This means that if the subject is plural (<u>they</u>), then any pronouns referring to it will usually be plural as well (<u>them</u>).
<br>
",Pronoun Shift,,{archived}
150,Commas Around Clauses,9/20/2013 23:06:21,11/30/2013 18:15:57,27,1,"<b>Correct:</b> My sister, who just received her law degree, is moving to New York.
<b>Incorrect:</b> My sister who just received her law degree is moving to New York.
<br>
We put commas before and after nonrestrictive clauses (<b>,who just received her law degree,</b>). Nonrestrictive clauses provide additional information about a subject. We use these commas to show that this information is less important.
<br>",Non-restrictive Clause,,{archived}
2,It's vs. Its,9/13/2013 23:57:02,11/30/2013 18:20:30,28,1,"<b>It's:</b> <b>It's</b> a nice day.
<b>Its:</b> The dog wags <b>its</b> tail. 

<b>It's</b> is the same as ""it is"". <b>Its</b> means the object (tail) belongs to the subject (dog). ",Commonly Confused Words,,{archived}
5,"Articles: A, An",9/15/2013 0:53:01,11/30/2013 18:21:55,28,1,"<b>A:</b> I climbed <b>a</b> <u>tree.</u>
<b>An:</b> I climbed <b>an</b> <u>oak tree.</u>

Articles (<b>a, an</b>) are used before nouns (<u>tree</u>, <u>oak tree</u>). 
We use ""<b>a</b>"" before nouns that start with a consonant sound (everything but a, e, i, o, u). We use ""<b>an</b>"" before nouns that start with vowel sounds (a, e, i, o, u).
",Articles,,{archived}
3,"There, They're, Their",9/14/2013 23:41:20,11/30/2013 18:22:51,28,1,"<b>There:</b> <b>There</b> is a park by the lake.
<b>They're:</b> <b>They're</b> going to the park. 
<b>Their:</b>  They left <b>their</b> Frisbee at the park. 

<b>There</b> is used for locations. <b>They're</b> is the same as ""they are"". <b>Their</b> is used when something (they) owns something else (frisbee). ",Commonly Confused Words,,{archived}
92,Holidays,9/15/2013 23:56:05,11/30/2013 19:49:06,14,1,"<b>Correct:</b> Which holiday is closest to today, <b>Christmas</b>, <b>Hanukkah</b>, <b>Valentine's Day</b>, or <b>Easter</b>?
<b>Incorrect:</b> Which holiday is closest to today, <u>christmas</u>, <u>hanukkah</u>, <u>valentines day</u>, or <u>easter</u>?
<br>
When we write holiday names, we always capitalize the first letter of all the words (New Year's Eve, Christmas Day, Fourth of July).
<br>",Holidays,,{archived}
23,Or,9/15/2013 22:05:40,9/30/2013 19:24:28,4,1,"<b>Not Connected:</b> Would you like spaghetti? Would you like a hamburger?
<b>Connected:</b> Would you like spaghetti, <b>or</b> would you like a hamburger?
<br>
<b>Or</b> connects two sentences into one longer sentence. In the example, <b>or</b> is used to show a <i>choice</i> between spaghetti or a hamburger.
<br>",Conjunction,,{archived}
54,Man vs. Men,9/15/2013 22:54:06,11/25/2013 20:48:43,10,1,"<b>Correct:</b> Are you mice, or are you <b>men</b>?
<b>Incorrect:</b> Are you mice, or are you <u>mans</u>?
<br>
The word ""man"" has an irregular plural form. To make it plural, we change the ""a"" (man) to an ""e"" (<b>men</b>).
<br>",Irregular Plural Noun,,{archived}
164,Use Commas and Quotation Marks in Dialogue,10/13/2013 20:08:38,10/13/2013 20:08:38,33,1,"<b>Correct:</b> A wise man one said, ""Doubt everything, find your own light.""
<b>Incorrect:</b> A wise man once said ""Doubt everything, find your own light.

We use a pair of quotation marks to show that someone is speaking. Whenever we use quotation marks, we always put a comma before the beginning of the quote (said,).",Punctuation,,{archived}
155,Using Periods with Numbers,10/4/2013 3:59:52,10/4/2013 4:44:41,29,1,"<b>Correct:</b> They hiked 1.7 miles.

<b>Incorrect:</b> They hiked 1. 7 miles.
<br>
We do not put a space <i>before</i> or <i>after</i> a period when we are writing numbers. 
<br>",Period Spacing with Numbers,,{archived}
154,Using Commas with Numbers,10/4/2013 3:59:15,10/4/2013 4:44:56,29,1,"<b>Correct:</b> 1,500,000

<b>Incorrect:</b> 1, 500, 000
<br>
We do not put a space before or after a comma when we are writing numbers. 
<br>",Comma Spacing with Numbers,,{archived}
157,"Adjectives Ending in ""y""",10/13/2013 19:47:02,10/13/2013 19:47:02,30,1,"<b>Correct:</b> Papayas are considered to be <b>healthier</b> than bananas.
<b>Incorrect:</b> Papayas are considered to be <u>healthyer</u> than bananas.

To make an adjective ending in ""y"" (healthy) comparative, we change the ""y"" to an ""ier"" to the end of the word (**healthier**).",Comparative Adjective,,{archived}
156,Comparative Adjectives,10/13/2013 19:45:12,10/13/2013 19:48:31,30,1,"<b>Correct:</b> James is <b>taller</b> than Steve.
<b>Incorrect:</b> Jame is <u>more tall</u> than Steve.

Comparative adjectives tell us how one thing (James) is ""more"" or ""less"" than another thing (Steve). Regular comparative adjectives are formed by adding ""er"" to the end of a word (**taller**).",Comparative Adjective,,{archived}
158,Superlative Adjectives,10/13/2013 19:50:01,10/13/2013 19:50:01,30,1,"<b>Correct:</b> James is the <b>tallest</b> guy in school.
<b>Incorrect:</b> James is the <u>most tall</u> guy in school.

Superlative adjectives tell us how one thing (James) is the ""most"" or ""least"". Regular superlative adjectives are formed by adding ""est"" to the end of a word (**tallest**).",Superlative Adjective,,{archived}
159,"Adjectives ending in ""y"" (Superlative)",10/13/2013 19:54:48,10/13/2013 19:54:48,30,1,"Correct: Are papayas the <b>healthiest</b> fruit of all?
Incorrect: Are papayas the <u>healthyest</u> fruitof all?

To make an adjective ending in ""y"" (healthy) superlative, we change the ""y"" to an ""iest"" to the end of the word (**healthiest**).",Superlative Adjective,,{archived}
160,Better & Best,10/13/2013 19:56:38,10/13/2013 19:56:38,30,1,"<b>Correct:</b> Who here is the <b>best</b> at playing chess?
<b>Incorrect:</b> Who here is the <u>goodest</u> at playing chess?

The comparative adjective for ""good"" is <b>better</b>. The superlative adjective for ""good"" is <b>best</b>.",Comparative / Superlative Adjective,,{archived}
161,Worse & Worst,10/13/2013 19:57:41,10/13/2013 19:57:41,30,1,"<b>Correct:</b> It is <b>worse</b> to have never tried than to fail.
<b>Incorrect:</b> It is <u>badder</u> to have never tried than to fail.

The comparative adjective for ""bad"" is <b>worse</b>. The superlative adjective for ""bad"" is <b>worst</b>.",Comparative / Superlative Adjective,,{archived}
169,Neither ... Nor,10/13/2013 20:37:02,10/13/2013 20:37:02,35,1,"<b>Niether … nor:</b> My friend is <b>neither</b> snowboarding <b>nor</b> skiing today.
<b>Either … or:</b> My friend is <u>either</u> snowboarding <u>or</u> skiing today.

<b>Neither</b> and <b>nor</b> are used the same way as the words ""either"" and ""or"". However, <b>neither</b> and <b>nor</b> are used for negative sentences.",Conjunction,,{archived}
170,Both ... And,10/13/2013 20:39:04,10/13/2013 20:39:04,35,1,"<b>With Both:</b> <b>Both</b> Tom <b>and</b> Michelle like swimming.
<b>Without Both:</b> Tom likes swimming. Michelle also likes swimming.

<b>Both</b> can be used with <b>and</b> to describe two things at the same time (<b>Both</b> Tom <b>and</b> Michelle). We place <b>both</b> before the first thing, then use <b>and</b> for the second thing.",Conjunction,,{archived}
